Commit,Author,Date,Message
149,3e9644d990cb5dd182303bd048622cae5f1f3882,Benjamin Marwell,Tue Nov 30 14:31:01 CET 2021,[OPENJPA-2891][DOCS] add description for openjpa.addGeneratedAnnotation.,
150,ad5f05112a06dbd0592f4bd158900037e32f2ccd,Benjamin Marwell,Tue Nov 30 12:44:19 CET 2021,[OPENJPA-2891] default for addGeneratedOption, use switch,
151,fe423839f134be2d6a13fcbc3e4d91961b869340,Benjamin Marwell,Tue Nov 30 11:33:25 CET 2021,[OPENJPA-2891] allow configuration of @Generated annotation.,
152,4d932bc787ffaa4b8a79b44366b5ec80f58b9dda,Jean-Baptiste Onofré,Mon Nov 22 16:07:50 CET 2021,[OPENJPA-2889] Align commons-pool2 bundle version in Karaf features repository with the actual one,
153,cb258aee424374a79b9d4fd7728d5ee5eb2cdc17,Romain Manni-Bucau,Wed Oct 27 12:14:20 CEST 2021,Merge pull request #81 from tandraschko/master,
154,8ff3dff49b4754205315df0d144e2e9da1fe6880,Thomas Andraschko,Wed Oct 27 11:20:41 CEST 2021,OPENJPA-2877 added caching of constructor ,
155,08fe2742c1879858f955c74919c3f047c0d74fff,Thomas Andraschko,Wed Oct 27 11:10:46 CEST 2021,Merge branch 'apache:master' into master,
156,1fdf245200fc839d25d59a637994c62173429bd2,Romain Manni-Bucau,Tue Oct 26 16:54:26 CEST 2021,OPENJPA-2885 ensure openjpa-junit5 can support jakarta as well without any shade,
157,3b6a69e9f0d041b034ce11d934d7321732d069c8,Romain Manni-Bucau,Tue Oct 26 16:20:43 CEST 2021,OPENJPA-2884 trying to not relocate javax.annotation.processing,
158,6be0f5b061887bdfee948044d28bae4673204b1e,Francesco Chicchiriccò,Mon Oct 25 12:25:04 CEST 2021,Considering only active pods for TCPRemoteCommitProvider (#85),
159,9113461cb98d2c608ad6cf4d703521a1d1780fec,Maxim Solodovnik,Fri Oct 22 19:19:22 CEST 2021,[OPENJPA-2883] 'supportsAutoAssign' is turned OFF when 'useTriggersForAutoAssign' is ON (#84),
160,0fa0ee9790e1246934b9a553bf55e0a658b0e5c3,Romain Manni-Bucau,Thu Oct 21 08:09:44 CEST 2021,Merge pull request #82 from dazey3/OJ2882_master,
161,30c443dcc32fdc43b75431c9579f8ca415421d17,Will Dazey,Mon Oct 18 20:05:17 CEST 2021,OPENJPA-2882: Exception passing javax.persistence.* String values to createEntityManager(Map),
162,b2a95194349ea1cae59211247a12560a26b64f0c,Mark Struberg,Mon Sep 20 22:37:34 CEST 2021,just line break,
163,a0e40795ff786ca74d2f63b9f5956332c0114856,Thomas Andraschko,Tue Jul 13 15:06:55 CEST 2021,OPENJPA-2877 test,
